"eventName" "runSeqNumber" "pos" "athleteNumber" "time" "timeInSeconds" "ageCat" "ageGrade" "gender" "genderPos" "note" "totalRuns"
"1" "durham" "121" 1 "143692" "17:17" 1037 "SM25-29" 74.64 "M" 1 "PB stays at 00:15:39" 93
"2" "durham" "121" 2 "344412" "18:28" 1108 "VM45-49" 76.81 "M" 2 "PB stays at 00:17:51" 65
"3" "durham" "121" 3 "292922" "18:34" 1114 "SM25-29" 69.48 "M" 3 "PB stays at 00:16:32" 164
"4" "durham" "121" 4 "761621" "18:34" 1114 "SM30-34" 70.29 "M" 4 "PB stays at 00:16:22" 55
"5" "durham" "121" 5 "281932" "18:39" 1119 "SM25-29" 69.26 "M" 5 "PB stays at 00:16:32" 124
"6" "durham" "121" 6 "371363" "19:05" 1145 "VM35-39" 70.48 "M" 6 "PB stays at 00:17:41" 14
"7" "durham" "121" 7 "383095" "19:17" 1157 "SM20-24" 66.9 "M" 7 "PB stays at 00:17:46" 15
"8" "durham" "121" 8 "364318" "19:18" 1158 "SM30-34" 67.01 "M" 8 "PB stays at 00:16:21" 141
"9" "durham" "121" 9 "293823" "19:49" 1189 "SM30-34" 65.6 "M" 9 "PB stays at 00:18:33" 179
"10" "durham" "121" 10 "173012" "19:51" 1191 "VM50-54" 74.31 "M" 10 "PB stays at 00:18:14" 366
"11" "durham" "121" 11 "235183" "20:00" 1200 "SM20-24" 64.5 "M" 11 "PB stays at 00:18:42" 68
"12" "durham" "121" 12 "715265" "20:01" 1201 "SM30-34" 64.78 "M" 12 "New PB!" 11
"13" "durham" "121" 13 "173686" "20:03" 1203 "VM35-39" 66.17 "M" 13 "PB stays at 00:18:49" 7
"14" "durham" "121" 14 "442559" "20:05" 1205 "SM30-34" 64.4 "M" 14 "PB stays at 00:19:28" 57
"15" "durham" "121" 15 "193036" "20:09" 1209 "JM15-17" 67 "M" 15 "PB stays at 00:19:55" 27
